window,train_start,test_start,test_end,params,is_sharpe_ratio,oos_sharpe_ratio,is_total_return_pct,oos_total_return_pct,is_max_drawdown_pct,oos_max_drawdown_pct,is_total_trades,oos_total_trades,is_cagr_pct,oos_cagr_pct
0,2018-01-01,2021-11-01,2022-10-14,"{'window': 10, 'multiplier': 1.5, 'allow_short': True}",0.30708937529094554,-1.7290426635204086,13.550913008754112,-18.02230709759594,34.93483524200105,19.04886590125383,43.0,14.0,4.747720363575447,-25.183788987440703
1,2018-12-17,2022-10-17,2023-09-29,"{'window': 21, 'multiplier': 3.0, 'allow_short': True}",1.3591769174035466,0.9222588859774459,118.60131385122624,9.788830598341564,17.715394262685493,12.718489612901285,9.0,4.0,33.03725037313674,14.607994385745204
2,2019-12-02,2023-10-02,2024-09-13,"{'window': 14, 'multiplier': 3.0, 'allow_short': True}",0.840175340754641,-0.03384367213694305,47.520967302964536,-0.5146709905745374,19.794703149698112,6.511696912221188,11.0,2.0,15.247528131635125,-0.7505293326178109
3,2020-11-16,2024-09-16,2025-08-29,"{'window': 7, 'multiplier': 3.0, 'allow_short': True}",1.3813597001599482,-0.8613929958811678,86.6547656848425,-9.204453997751493,14.94569541845625,16.125489994192776,11.0,5.0,25.58254072285211,-13.149117613073624
