strategy,category,param_adx_threshold,param_fast_window,param_slow_window,param_z_window,param_z_entry,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
regime_switcher,hybrid,20.0,10,80,15,1.5,-11.86498618874907,13.72625734952626,-0.5182800885464262,-0.6974421250994965,-0.23598608986112785,-3.239205800342271,6.004990684006765,88135.01381125093,10.0,40.0,0.3390996470476929,-1186.4986188749044,-3.239205800342271,-0.8644006801430523,-2.590597783381076,7.600949076969988,-0.24769305111915926,-0.3621442685890791,-0.20840025964461328,-1.584039761186029,5.775392336783431,97409.40221661892,6.0,33.33333333333333,0.5561940300062385,-431.76629723017675,-1.584039761186029,-0.34082556759001226,0.45370370370370366,0.3352999471022161,0.3352999471022161
regime_switcher,hybrid,20.0,10,80,15,2.0,-11.427793945567624,13.726257349526295,-0.5068203973569936,-0.6839503836050413,-0.22688609143471825,-3.114296880061096,5.898765508623825,88572.20605443238,8.0,37.5,0.346805748222672,-1428.47424319595,-3.114296880061096,-0.8325498826496945,1.2785007839441533,5.623527486101542,0.17298431982235107,0.27448407863173907,0.13795946028521988,0.7758188168816682,5.263697974697851,101278.50078394415,4.0,50.0,1.645113526635887,319.62519598604126,0.7758188168816682,0.2273485436150081,0.42312128059086934,0.5354311038239642,0.4231212805908694
regime_switcher,hybrid,20.0,10,80,20,1.2,-10.768277810029234,14.674818539264711,-0.4568495916883806,-0.6224313892696854,-0.19943879068980225,-2.926728063063244,6.094989325799362,89231.72218997077,10.0,40.0,0.4021560087994668,-1076.8277810029217,-2.926728063063244,-0.73379291070735,-2.590597783381076,7.600949076969988,-0.24769305111915926,-0.3621442685890791,-0.20840025964461328,-1.584039761186029,5.775392336783431,97409.40221661892,6.0,33.33333333333333,0.5561940300062385,-431.76629723017675,-1.584039761186029,-0.34082556759001226,0.5399831649831649,0.3352999471022161,0.3352999471022161
regime_switcher,hybrid,20.0,10,80,20,1.5,-12.401626244615152,14.674818539264711,-0.5489024243100437,-0.7357240865411094,-0.23122299156899345,-3.393155443380913,5.964444693011899,87598.37375538485,8.0,37.5,0.2908824182367148,-1550.2032805768918,-3.393155443380913,-0.8450957135471701,-2.590597783381076,7.600949076969988,-0.24769305111915926,-0.3621442685890791,-0.20840025964461328,-1.584039761186029,5.775392336783431,97409.40221661892,6.0,33.33333333333333,0.5561940300062385,-431.76629723017675,-1.584039761186029,-0.34082556759001226,0.3574320782215573,0.3352999471022161,0.3352999471022161
regime_switcher,hybrid,20.0,10,80,20,2.0,-10.692536066407964,13.662012032298643,-0.4697347578685397,-0.6348852149339131,-0.21265187776676403,-2.9052525127404305,5.904907349084907,89307.46393359204,8.0,37.5,0.38106520229799756,-1336.567008300994,-2.9052525127404305,-0.7826472441342842,-0.5553569211171271,5.623527486101565,-0.041619243669962586,-0.06381140871329256,-0.06014205601208803,-0.3382105050546369,5.069787303866221,99444.64307888287,4.0,50.0,0.7146070709751252,-138.83923027927955,-0.3382105050546369,-0.0987559716725277,0.47601144066472806,0.43321606834377413,0.43321606834377413
regime_switcher,hybrid,20.0,10,80,30,1.2,-7.859341313029784,13.662012032298643,-0.3225665548418004,-0.44512292963205036,-0.15454808903744233,-2.111437851998299,6.048520389301483,92140.65868697022,9.0,44.44444444444444,0.5549968607123543,-873.2601458921984,-2.111437851998299,-0.5752696816873938,-6.54583492031478,8.496526775445012,-0.6929449717016759,-0.963251517665843,-0.4748656480875264,-4.034708693714717,5.708507391610031,93454.16507968522,5.0,20.0,0.14979689810661917,-1309.166984062954,-4.034708693714717,-0.770413027971884,0.6699876153740582,0.10951822200195685,0.10951822200195682
regime_switcher,hybrid,20.0,10,80,30,1.5,-12.525235465715012,13.662012032298643,-0.573738593506042,-0.7629833207716052,-0.25096704770877165,-3.428714825507706,5.788398659163975,87474.76453428499,7.0,28.57142857142857,0.2853685988360479,-1789.3193522450006,-3.428714825507706,-0.916792887907275,-3.533575061478288,6.61393781856876,-0.36813299454258813,-0.5285766026202541,-0.32729603132981133,-2.164715599479705,5.530657293413092,96466.42493852171,5.0,20.0,0.2481847239440353,-706.7150122956608,-2.164715599479705,-0.5342619114981255,0.2987820002163986,0.24031512028962002,0.24031512028962004
regime_switcher,hybrid,20.0,10,80,30,2.0,-11.614243155757386,13.662012032298643,-0.5284834121467257,-0.7041892036259213,-0.23184805156209906,-3.1675108701063937,5.774530374973495,88385.75684424261,7.0,28.57142857142857,0.30101441415660074,-1659.1775936796262,-3.1675108701063937,-0.8501122037002979,-1.177394257144566,5.623527486101521,-0.11820138190274938,-0.18280309980296924,-0.12766163837768182,-0.7179087323376465,5.031175112609425,98822.60574285543,4.0,25.0,0.497672281063772,-294.34856428614216,-0.7179087323376465,-0.20936934336223684,0.3565312613071345,0.3557562367689427,0.3557562367689427
regime_switcher,hybrid,20.0,20,50,15,1.2,-15.93615128062945,15.936151280629518,-0.6518038452660879,-0.8578947015461721,-0.27766706482707976,-4.424944350732707,6.607700776004731,84063.84871937055,11.0,36.36363636363637,0.2735054241102867,-1448.7410255117695,-4.424944350732707,-0.9999999999999957,0.6640624498568067,7.600949076969865,0.09538926058702907,0.1415731475333652,0.05307858067920761,0.4034475888204936,6.282849714325371,100664.0624498568,5.0,40.0,1.1373975108196546,132.8124899713589,0.4034475888204936,0.08736572803373348,0.2815656565656566,0.5411926269308657,0.2815656565656566
regime_switcher,hybrid,20.0,20,50,15,1.5,-17.559019884302764,17.559019884302817,-0.7479765930346886,-0.9692826319806334,-0.2795975278435052,-4.9094585510060185,6.45106529745296,82440.98011569724,10.0,30.0,0.18001005034799392,-1755.9019884302757,-4.9094585510060185,-0.999999999999997,2.055314970067644,7.600949076969998,0.23073091216299316,0.3486507641693514,0.1638389470061236,1.2453314930179316,6.191701493825655,102055.31497006764,5.0,40.0,1.4194567162976142,411.0629940135324,1.2453314930179316,0.27040241281118593,0.1719276094276094,0.5666377573144725,0.17192760942760943
regime_switcher,hybrid,20.0,20,50,15,2.0,-17.15007279882267,17.150072798822656,-0.7402867306838155,-0.9604018138136342,-0.2791070232322651,-4.786705767096033,6.352394583458586,82849.92720117733,8.0,25.0,0.18228767000905374,-2143.759099852836,-4.786705767096033,-1.0000000000000009,0.41119869962541267,5.623527486101587,0.07369094703416984,0.11635971905436576,0.04444627078254794,0.24994482540037222,5.238043104424182,100411.19869962541,4.0,50.0,1.2092772377100252,102.79967490635374,0.24994482540037222,0.07312113271281778,0.14982408334089498,0.49177676575429974,0.149824083340895
regime_switcher,hybrid,20.0,20,50,20,1.2,-16.533165235475156,16.5331652354752,-0.6881962750241026,-0.9016259355001915,-0.2783722678194608,-4.602374700833101,6.535159063284168,83466.83476452484,10.0,30.0,0.23164507235631918,-1653.3165235475142,-4.602374700833101,-0.9999999999999974,2.055314970067644,7.600949076969998,0.23073091216299316,0.3486507641693514,0.1638389470061236,1.2453314930179316,6.191701493825655,102055.31497006764,5.0,40.0,1.4194567162976142,411.0629940135324,1.2453314930179316,0.27040241281118593,0.2203282828282828,0.5666377573144725,0.22032828282828276
regime_switcher,hybrid,20.0,20,50,20,1.5,-18.06098987627089,18.06098987627096,-0.7775930910081652,-1.0040103392621822,-0.2802033997590528,-5.060750766344957,6.413221707509656,81939.01012372911,8.0,25.0,0.13686720043864897,-2257.623734533862,-5.060750766344957,-0.9999999999999962,2.055314970067644,7.600949076969998,0.23073091216299316,0.3486507641693514,0.1638389470061236,1.2453314930179316,6.191701493825655,102055.31497006764,5.0,40.0,1.4194567162976142,411.0629940135324,1.2453314930179316,0.27040241281118593,0.11293272613635302,0.5666377573144725,0.11293272613635305
regime_switcher,hybrid,20.0,20,50,20,2.0,-16.462316848326967,16.462316848326875,-0.7056522681021031,-0.9166842072160148,-0.2782882808385374,-4.581269854340175,6.358257694163687,83537.68315167303,8.0,25.0,0.20813011293538095,-2057.789606040871,-4.581269854340175,-1.0000000000000056,-1.406954699017093,5.623527486101532,-0.14585900382778608,-0.22244447922825558,-0.15262150114713116,-0.8582712066709686,5.042825953723708,98593.0453009829,4.0,50.0,0.2707335292436278,-351.7386747542721,-0.8582712066709686,-0.25019077482849716,0.1761750527727107,0.35123109196903846,0.17617505277271073
regime_switcher,hybrid,20.0,20,50,30,1.2,-13.81216292848572,13.81216292848575,-0.5643527774218117,-0.7466538329310002,-0.2752036577313672,-3.8011577591008705,6.492444565989021,86187.83707151428,9.0,33.33333333333333,0.35109877469567824,-1534.6847698317486,-3.8011577591008705,-0.9999999999999978,-2.088566037367695,8.496526775445068,-0.17880528747040678,-0.25809590858654724,-0.1501545306256799,-1.2757919899154757,6.132592752885119,97911.4339626323,4.0,25.0,0.6339247541090917,-522.1415093419214,-1.2757919899154757,-0.2458140946961579,0.3156288497933212,0.28947617469975695,0.28947617469975695
regime_switcher,hybrid,20.0,20,50,30,1.5,-18.17661322388427,18.176613223884186,-0.8054675434017076,-1.0315467869551578,-0.2803435530833942,-5.095696334206301,6.249794278869023,81823.38677611573,7.0,14.285714285714285,0.13261526448480468,-2596.6590319834672,-5.095696334206301,-1.0000000000000047,1.0673626683809707,6.613937818568916,0.13799528789418058,0.20563116172763493,0.09796913110204455,0.6479617412481486,5.964870715278848,101067.36266838097,4.0,25.0,1.285924089856218,266.8406670952405,0.6479617412481486,0.16138081392061232,0.07905310435896463,0.49044584081315146,0.07905310435896462
regime_switcher,hybrid,20.0,20,50,30,2.0,-17.324476307316598,17.324476307316584,-0.7639256061724332,-0.9797651155541879,-0.2793158713168939,-4.839001194887016,6.23715479206112,82675.5236926834,7.0,14.285714285714285,0.13823648836001273,-2474.9251867595144,-4.839001194887016,-1.0000000000000009,3.535920822325643,5.6235274861016205,0.4115031195207014,0.6600606517255253,0.37989731947773875,2.1363630179793924,5.502873549420078,103535.92082232564,3.0,33.33333333333333,3.796365995074677,1178.6402741085462,2.1363630179793924,0.6287727464771117,0.11813949448745048,0.4842134814981487,0.11813949448745051
regime_switcher,hybrid,20.0,20,80,15,1.2,-18.014921882733063,18.01492188273319,-0.7741121888931145,-0.9810903052663101,-0.2801476207878456,-5.0468375041266,6.421985875571414,81985.07811726694,11.0,45.45454545454545,0.25941362107605587,-1637.7201711575508,-5.0468375041266,-0.9999999999999929,-5.47281336909924,7.600949076969976,-0.5492530221569342,-0.7811802702172701,-0.442828055876699,-3.365913502572404,5.915838523695985,94527.18663090076,6.0,33.33333333333333,0.22464778980818206,-912.1355615165436,-3.365913502572404,-0.7200171075584826,0.20286195286195285,0.1980502847492429,0.1980502847492429
regime_switcher,hybrid,20.0,20,80,15,1.5,-19.597659424174648,19.59765942417472,-0.8768645374694954,-1.092389209329812,-0.2820846571760481,-5.528199040121273,6.260554939862406,80402.34057582535,10.0,40.0,0.17644995342939407,-1959.7659424174635,-5.528199040121273,-0.9999999999999963,-4.1663770558003455,7.600949076969998,-0.41577402705578004,-0.6017976973057451,-0.33622587161749773,-2.5556357285244524,5.820449295466298,95833.62294419965,6.0,33.33333333333333,0.41778178637635105,-694.3961759667253,-2.5556357285244524,-0.548139056532294,0.09869528619528617,0.22527201113041462,0.09869528619528617
