window,train_start,test_start,test_end,params,is_sharpe_ratio,oos_sharpe_ratio,is_total_return_pct,oos_total_return_pct,is_max_drawdown_pct,oos_max_drawdown_pct,is_total_trades,oos_total_trades,is_cagr_pct,oos_cagr_pct
0,2018-01-01,2021-11-01,2022-10-14,"{'window': 28, 'oversold': -90.0, 'exit_level': -30.0}",0.3318329593332819,-0.0969654464517736,10.63191512862232,-0.3976873224006413,22.678754001432765,4.7969174532149434,10.0,1.0,3.7567493656589512,-0.5800920247680752
1,2018-12-17,2022-10-17,2023-09-29,"{'window': 28, 'oversold': -90.0, 'exit_level': -40.0}",0.7064385558103619,-1.704623469380177,20.79556444692175,-13.25608301319163,19.371276989755128,20.90302049256113,9.0,2.0,7.139252110221572,-18.748949902230006
2,2019-12-02,2023-10-02,2024-09-13,"{'window': 28, 'oversold': -70.0, 'exit_level': -30.0}",0.638853150754261,1.8499057375373404,19.549261949544032,9.965813912114275,21.905614163523712,3.459753381573849,15.0,4.0,6.7344504233222136,14.877832241652866
3,2020-11-16,2024-09-16,2025-08-29,"{'window': 28, 'oversold': -70.0, 'exit_level': -30.0}",0.48718344428329213,-1.2431382484020186,12.522370815559638,-12.08852397594748,21.90561416352379,19.591798050019328,14.0,4.0,4.400406347194807,-17.14732495741771
