strategy,category,param_window,param_oversold,param_exit_level,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
williams_r,mean_reversion,10,-90.0,-50.0,64.16482393414171,9.880317595976129,0.9513104305353465,1.470677436601025,1.3963008423073255,13.795895781525358,14.722180323332223,164164.82393414172,49.0,67.3469387755102,2.275206555881017,1309.4862027375868,13.795895781525358,6.494206619458626,19.995753665633963,10.213637003144683,1.105313458495331,1.707231876308165,1.148198647973954,11.727284197907473,10.53474408006613,119995.75366563397,16.0,75.0,2.8072486976028634,1249.7346041021224,11.727284197907473,1.9577505700934406,0.27777777777777773,0.3068181818181819,0.2777777777777777
williams_r,mean_reversion,10,-90.0,-40.0,78.24637161443533,9.997877204862649,1.0401051318741978,1.613289520809235,1.6267298335469194,16.263845121288757,15.666311783115466,178246.37161443534,47.0,70.2127659574468,2.5757877200189916,1664.8164173284142,16.263845121288757,7.826298524288616,32.269309326204706,12.415728956478855,1.490283869050142,2.375660298898899,1.4937659138924553,18.546192711315655,11.891619061579302,132269.3093262047,16.0,75.0,3.606816962485769,2016.8318328877924,18.546192711315655,2.5990668320256565,0.3169191919191919,0.46969696969696967,0.3169191919191919
williams_r,mean_reversion,10,-90.0,-30.0,53.369451842446594,13.947228247373733,0.7380143255404944,1.1129150974694744,0.8457319541699769,11.79561660090609,17.080905058531883,153369.45184244658,41.0,65.85365853658537,2.2901222891699557,1301.693947376745,11.79561660090609,3.8265274573459482,14.479431858959027,13.068442807299185,0.6784736319284767,1.0119453321431773,0.6560849912064961,8.574009184309483,13.457376251668968,114479.43185895903,14.0,57.14285714285714,1.7726560812186523,1034.2451327827853,8.574009184309483,1.1079691798376892,0.08080808080808081,0.04924242424242425,0.04924242424242424
williams_r,mean_reversion,10,-80.0,-50.0,61.789536649173584,12.749711896071636,0.8414848509636672,1.2782958536378022,1.0482051369392356,13.36431350395757,16.52672023221123,161789.5366491736,63.0,63.49206349206349,1.9794968165112747,980.7862960186274,13.36431350395757,4.846347678508077,23.856138739117306,11.440135661524709,1.0506568005868164,1.638107928057484,1.2150460190372074,13.900291292781187,13.218467757082076,123856.1387391173,26.0,73.07692307692307,2.258390980185985,917.5437976583565,13.900291292781187,2.0853020842532413,0.1212121212121212,0.20202020202020202,0.12121212121212119
williams_r,mean_reversion,10,-80.0,-40.0,66.95269505672154,12.605454649425841,0.8524682643967222,1.2917998641754969,1.1341593178970963,14.296593846975592,17.460644336316157,166952.69505672154,58.0,67.24137931034483,2.069457279835731,1154.356811322786,14.296593846975592,5.311406602836902,38.64732685502427,13.825049071278151,1.4220350158341184,2.291982967235938,1.5906980715758405,21.991478897123518,14.743183882812543,138647.32685502426,24.0,70.83333333333334,3.027219909352662,1610.3052856260117,21.991478897123518,2.795456757930426,0.19318181818181818,0.46085858585858586,0.19318181818181815
williams_r,mean_reversion,10,-80.0,-30.0,57.03034447970741,16.687132851868558,0.7187623491194709,1.0744011645790659,0.7481984418718803,12.485286799077123,18.83137508671851,157030.34447970742,50.0,64.0,2.047097082971578,1140.6068895941492,12.485286799077123,3.4176239253300715,19.140746854586645,13.825049071278128,0.7331484299607154,1.121199884065233,0.8131846180609499,11.242317248701195,16.35039698957093,119140.74685458664,20.0,65.0,1.7048076616322152,957.0373427293316,11.242317248701195,1.3844975707429499,0.045454545454545456,0.06755050505050506,0.045454545454545456
williams_r,mean_reversion,10,-70.0,-50.0,57.333318043793,11.459461964596018,0.7548478003668364,1.1378363326567178,1.094451813959045,12.541828934146793,17.73170493533828,157333.318043793,75.0,61.33333333333333,1.7559165523857214,764.4442405839063,12.541828934146793,5.003142226129303,33.3199911030153,8.650997405966931,1.1464255973865929,1.8113337131034468,2.20993655529194,19.11815540718207,16.436048331369012,133319.99110301532,41.0,75.60975609756098,2.0749052505236976,812.682709829641,19.11815540718207,3.8515779787464965,0.13510101010101006,0.5176767676767677,0.13510101010101006
williams_r,mean_reversion,10,-70.0,-40.0,63.81002662652976,12.945143644944112,0.7832356238873857,1.1790079784621357,1.060762641708407,13.731724770105714,18.643577628524877,163810.02662652975,68.0,64.70588235294117,1.866816387753509,938.3827445077916,13.731724770105714,4.929263697390609,34.88032090602367,11.92931825626724,1.089693966045867,1.6841125412755742,1.6735499253950752,19.964309677790148,18.227224772806945,134880.32090602367,33.0,75.75757575757575,2.176072835157004,1056.979421394657,19.964309677790148,2.9239156971689297,0.10858585858585858,0.3345959595959596,0.10858585858585856
williams_r,mean_reversion,10,-70.0,-30.0,75.92341761395325,13.938839815857552,0.8388495215651617,1.2639462512243378,1.138322733551823,15.866898241727956,19.9176262654315,175923.41761395324,60.0,63.33333333333333,2.0425700307192085,1265.3902935658869,15.866898241727956,5.446896486146487,20.872229108590442,13.23916911964902,0.6867628487501466,1.0386624536428948,0.92324718125466,12.223025571869695,19.57424214381451,120872.22910859044,26.0,69.23076923076923,1.6146401646951847,802.778042638093,12.223025571869695,1.5765512865616886,0.15025252525252525,0.07828282828282829,0.07828282828282829
williams_r,mean_reversion,14,-90.0,-50.0,134.17764579202935,8.179397345345796,1.5938105795890583,2.6603081759902634,3.036617913075905,24.837704497042544,14.58664191847339,234177.64579202936,42.0,76.19047619047619,6.919055860035972,3194.705852191174,24.837704497042544,16.404343758697394,37.42368019605722,9.720624339291795,1.682671647523071,2.7826316424715665,2.1948570579328806,21.33538093860874,11.915903867461378,137423.68019605722,15.0,80.0,6.402665735470821,2494.9120130704837,21.33538093860874,3.8499255695734202,0.6590909090909091,0.8061868686868686,0.6590909090909091
