strategy,category,param_window,param_oversold,param_exit_level,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
williams_r,mean_reversion,10,-90.0,-50.0,23.595386382551574,14.714290513502682,0.460801637928911,0.6832320579793322,0.3859117785122564,5.678418021611842,14.156650406061038,123595.38638255157,42.0,69.04761904761905,1.4499172228228252,561.7949138702745,5.678418021611842,1.6035694253079402,0.7999159277578873,13.66703851806037,0.10482238513631487,0.1600497298134453,0.03554947569976833,0.48585605368558493,14.215446859501851,100799.91592775789,18.0,61.111111111111114,1.034756573818488,44.4397737643269,0.48585605368558493,0.058528841248294924,0.24242424242424246,0.10501443001443002,0.10501443001443003
williams_r,mean_reversion,10,-90.0,-40.0,27.2712560632347,12.513181909236714,0.49362995533576454,0.7309089595410244,0.5185720496588195,6.488986390426543,15.017783545725708,127271.2560632347,40.0,65.0,1.4995129765940833,681.7814015808679,6.488986390426543,2.1794021905095287,11.90882153194031,13.667038518060204,0.5364664748208401,0.8482650537167782,0.5183492033895927,7.084298528531385,14.786191953170851,111908.82153194031,18.0,61.111111111111114,1.4877429844397672,661.6011962189057,7.084298528531385,0.871353476922121,0.3289141414141414,0.24559884559884562,0.24559884559884565
williams_r,mean_reversion,10,-90.0,-30.0,43.78547457908443,17.051054546028798,0.6642680884552666,0.9956049566201248,0.5824032549520325,9.930589667971823,16.234321969678387,143785.47457908443,37.0,67.56756756756756,1.8146664219014244,1183.3912048401187,9.930589667971823,2.567904199760014,16.182341268656295,14.018538108446531,0.6727659452461283,1.071620551260858,0.6815021910607831,9.553664436375398,15.292437415401603,116182.3412686563,18.0,61.111111111111114,1.7632164223881008,899.018959369794,9.553664436375398,1.1543529819921818,0.3869949494949495,0.30396825396825394,0.3039682539682539
williams_r,mean_reversion,10,-80.0,-50.0,11.633124425454808,15.541438600518276,0.25953569111793817,0.37646517224132614,0.18728344338978456,2.9106541363359772,15.950183242416385,111633.12442545481,57.0,66.66666666666666,1.1575356810355009,204.08990220096143,2.9106541363359772,0.748523011574158,-5.775407377757482,14.18475881253084,-0.14550196293349996,-0.2164471239342109,-0.2505655963648379,-3.5542125511531797,16.051874208562865,94224.59262224252,22.0,63.63636363636363,0.8011196210786519,-262.5185171707949,-3.5542125511531797,-0.40715583917122916,0.10858585858585858,0.08032106782106781,0.08032106782106781
williams_r,mean_reversion,10,-80.0,-40.0,17.118395015185293,19.27736864072208,0.3268101135651784,0.47618109903496714,0.21816863636495581,4.205717229050898,17.045331725040135,117118.39501518529,52.0,63.46153846153846,1.2318184466226156,329.19990413817914,4.205717229050898,0.8880047549136915,7.554735723577455,11.946583899826479,0.3466811534685132,0.5373274575583245,0.3791949781288948,4.530084620609709,16.85888455196186,107554.73572357745,22.0,63.63636363636363,1.257249660444076,343.39707834442834,4.530084620609709,0.6323762329821486,0.101010101010101,0.26628787878787885,0.101010101010101
williams_r,mean_reversion,10,-80.0,-30.0,35.459942208932446,17.09903729234652,0.5220299216775247,0.7701992147900982,0.4815661183239778,8.234317015952254,18.394541109732923,135459.94220893245,47.0,68.08510638297872,1.5311359876815933,754.4668555092012,8.234317015952254,2.073797583025579,15.93093691647757,11.470981548177184,0.5979859097604201,0.9428193968958053,0.8202777847562709,9.40939133331884,17.62268494416613,115930.93691647757,22.0,59.09090909090909,1.5817169818458323,724.1334962035266,9.40939133331884,1.3888032902475642,0.28914141414141414,0.3555194805194805,0.28914141414141414
williams_r,mean_reversion,10,-70.0,-50.0,10.912637749925533,19.401555020997108,0.24117099696050526,0.35072020783217167,0.14107504740798582,2.7370752943758125,17.633698734958966,110912.63774992553,77.0,68.83116883116884,1.1105911057303557,141.72256818085043,2.7370752943758125,0.5624620159629193,-12.20667105090528,22.208972046834162,-0.35397901718771624,-0.5112685188102828,-0.34283832487233684,-7.614086773673179,17.871563446036745,87793.32894909472,27.0,59.25925925925925,0.7041134906141151,-452.0989278113045,-7.614086773673179,-0.5496279172743302,0.05176767676767677,0.02658730158730159,0.02658730158730159
williams_r,mean_reversion,10,-70.0,-40.0,19.073554630712476,21.86414310206205,0.3365793719564948,0.49132550852064694,0.21297350200337292,4.656483124749045,18.721587133762647,119073.55463071248,67.0,67.16417910447761,1.1881855857392343,284.6799198613812,4.656483124749045,0.8723668950425781,4.033528562262829,17.09691238567721,0.22169084291496555,0.3338651239311532,0.142405948439178,2.4347020236638928,18.748384417288253,104033.52856226283,27.0,62.96296296296296,1.098749784226317,149.3899467504748,2.4347020236638928,0.23592146179808945,0.09595959595959597,0.11771284271284271,0.09595959595959597
williams_r,mean_reversion,10,-70.0,-30.0,33.01987874279699,19.81715973355207,0.46734672016947043,0.6865984534005041,0.38969241413074573,7.722596817782512,20.335590638600586,133019.878742797,56.0,66.07142857142857,1.3888772073999087,589.6406918356599,7.722596817782512,1.6662266029420774,11.52792882131711,13.505054404912142,0.4335841328848379,0.6571985932040447,0.5081379056282292,6.862430060707347,19.822711499350078,111527.92882131711,26.0,57.692307692307686,1.2837655616137595,443.3818777429649,6.862430060707347,0.853601064881612,0.20833333333333337,0.2215367965367965,0.20833333333333337
williams_r,mean_reversion,14,-90.0,-50.0,19.707544670856137,19.39591041765506,0.39883628339650956,0.5910679646680874,0.2475509211270583,4.801475489988416,14.327084062709265,119707.54467085614,32.0,56.25,1.4649935887628671,615.8607709642549,4.801475489988416,1.016067008276003,14.289667413806061,12.832367792439769,0.6451008511796268,1.0336428909376512,0.6596201644922004,8.464488554073535,14.136441405382977,114289.66741380606,17.0,64.70588235294117,1.6246317994988078,840.5686714003555,8.464488554073535,1.113564358888222,0.13762626262626262,0.32213203463203466,0.13762626262626265
williams_r,mean_reversion,14,-90.0,-40.0,35.81025403364404,15.086657392707991,0.5924385167973943,0.8834874790138588,0.5506337209660067,8.307222297086113,15.49313523224578,135810.25403364404,31.0,58.06451612903226,1.9429005124500311,1155.16948495626,8.307222297086113,2.3736373870962715,26.16606733323175,13.380936784571873,0.9854064637373258,1.6124403522182509,1.1350374767598126,15.187864724643019,15.574443780529801,126166.06733323175,17.0,64.70588235294117,2.1075879500353323,1539.1804313665732,15.187864724643019,1.9554735034247412,0.36616161616161613,0.45373376623376627,0.36616161616161613
williams_r,mean_reversion,14,-90.0,-30.0,45.704991807767556,12.672680288803717,0.6731951659377818,1.0116070514537268,0.8136660455125525,10.311329656635792,16.628378304760783,145704.99180776754,29.0,68.96551724137932,2.308270545200392,1576.0342002678456,10.311329656635792,3.606576569926396,29.824329251166944,12.41372883593077,1.047965814322013,1.7129792039711416,1.3862295951817336,17.208278298928125,16.43534058570682,129824.32925116694,16.0,68.75,2.68521930800026,1864.0205781979337,17.208278298928125,2.40252785003989,0.49873737373737376,0.562463924963925,0.4987373737373738
williams_r,mean_reversion,14,-80.0,-50.0,37.128718892548754,16.8472226277007,0.5830805996110433,0.8661777207260066,0.5093050240207119,8.580375125083384,16.43014248612365,137128.71889254876,47.0,65.95744680851064,1.5932519320548006,789.9727423946542,8.580375125083384,2.2038480592937986,17.059091274871125,13.159084337534754,0.6870812369967129,1.093646589451103,0.7641755030504193,10.055849893318513,15.74005444323458,117059.09127487113,21.0,66.66666666666666,1.671021862942514,812.3376797557664,10.055849893318513,1.2963737321913849,0.32702020202020204,0.3569264069264069,0.32702020202020204
williams_r,mean_reversion,14,-80.0,-40.0,53.71724064216142,14.345469095224605,0.7255840774085134,1.0863247210330624,0.8268573057108151,11.861655925235182,17.57478858104555,153717.24064216143,42.0,64.28571428571429,1.951950548820172,1278.9819200514632,11.861655925235182,3.7445440288908434,30.50224260685098,13.381225445148514,1.0337409310303431,1.6784275298380245,1.3137974514460085,17.5802198870606,17.070721839917315,130502.24260685098,21.0,66.66666666666666,2.1579375796962887,1452.4877431833786,17.5802198870606,2.2794805103526485,0.48989898989898994,0.4948412698412698,0.48989898989898994
williams_r,mean_reversion,14,-80.0,-30.0,58.90006238842863,15.826210823378805,0.7282170667800975,1.0919147430490599,0.8108664542060724,12.832943453870937,19.075231903338356,158900.06238842863,37.0,67.56756756756756,2.148299010012369,1591.893578065637,12.832943453870937,3.7216781101778476,46.24587261666127,11.470981548177106,1.3460846575107892,2.235722469486315,2.267988264427783,26.01605153273332,18.438273039695837,146245.87261666128,20.0,75.0,3.1182500910061015,2312.2936308330595,26.01605153273332,4.031553221704063,0.48547979797979796,0.7855339105339106,0.4854797979797979
