strategy,category,param_roc_window,param_rank_lookback,param_rank_floor,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
momentum_volrank,momentum,10,80,0.5,21.881762333912455,23.365657381855197,0.4440455703627096,0.6586565264637548,0.2265908189024279,5.294443440348129,13.742007616482802,121881.76233391245,47.0,29.78723404255319,1.2783928849203652,465.569411359839,5.294443440348129,0.9364924759576817,1.9084889902145514,14.570689548857263,0.17354106548472142,0.252461639919286,0.07938514299466906,1.156696273366964,8.907919690655376,101908.48899021455,23.0,26.08695652173913,1.0903229196650577,82.9777821832414,1.156696273366964,0.1309813776359149,0.8219696969696969,0.5587121212121212,0.5587121212121212
momentum_volrank,momentum,10,80,0.6,20.985918984475358,24.064392694209722,0.4871153235303895,0.7368812109470346,0.2116039115365091,5.09211962284537,11.566630191816762,120985.91898447536,32.0,21.875,1.3555987585260185,655.8099682648551,5.09211962284537,0.8720734926140441,-4.195711960516724,12.188339384742585,-0.3125959935911502,-0.4380618090343091,-0.2111675820134958,-2.573782156635951,7.454016614357211,95804.28803948328,19.0,21.052631578947366,0.7373345402234444,-220.82694529035496,-2.573782156635951,-0.34423983678768694,0.8106060606060607,0.32828282828282834,0.3282828282828284
momentum_volrank,momentum,10,80,0.7,28.389469381713457,19.417628009920996,0.6502928929331004,1.0052116212775513,0.34670184340404975,6.73212742557372,10.936495465019682,128389.46938171345,22.0,22.727272727272727,1.6278088518926745,1290.4304264415182,6.73212742557372,1.4620462070448823,-2.9293523485507467,12.320297688050408,-0.2285199701525857,-0.32081381506309153,-0.14548243570326785,-1.792386916246913,6.880580198633577,97070.64765144925,15.0,20.0,0.7724926834557269,-195.29015657005095,-1.792386916246913,-0.23776636106706722,0.9198232323232323,0.3674242424242424,0.36742424242424243
momentum_volrank,momentum,10,80,0.8,11.758320874885685,15.798536481115965,0.34597771552312373,0.504703809935631,0.18613950769742305,2.940731802934704,9.75094526564742,111758.32087488569,15.0,20.0,1.3532044042706264,783.8880583257114,2.940731802934704,0.7442664634752997,-6.071120008094963,11.28377692296051,-0.6724810396940354,-0.894614928806778,-0.3313126822443481,-3.738458398192923,5.445145907825035,93928.87999190504,12.0,16.666666666666664,0.380577780446276,-505.9266673412473,-3.738458398192923,-0.5380397051045291,0.8295454545454546,0.17297979797979798,0.172979797979798
momentum_volrank,momentum,10,120,0.5,-6.595119805006165,23.275444408158762,-0.080069506439605,-0.11307566517859788,-0.07574669874382996,-1.7630380757135633,12.48242100942317,93404.88019499384,44.0,22.727272727272727,0.8993310142354178,-149.88908647741232,-1.7630380757135633,-0.2833509723532657,-4.475390199339715,14.263504295663132,-0.2842004361068345,-0.40172610006802867,-0.1925823490421619,-2.746899162831773,8.524352876580345,95524.60980066028,23.0,26.08695652173913,0.7731661164351459,-194.58218257998647,-2.746899162831773,-0.31376512437413245,0.533459595959596,0.3465909090909091,0.34659090909090917
momentum_volrank,momentum,10,120,0.6,1.3461751490058087,22.244336292288192,0.08612671140007122,0.12263773269306363,0.01569991422604052,0.34923417180412475,10.717487565962424,101346.17514900581,30.0,20.0,1.0266377616941602,44.87250496685988,0.34923417180412475,0.06051765857687151,-2.670281196287309,12.188339384742575,-0.165244689699344,-0.23634525968092426,-0.13398236874867267,-1.63302258188055,8.021380646695112,97329.71880371269,21.0,23.809523809523807,0.8437058661912058,-127.15624744225136,-1.63302258188055,-0.21908490664692032,0.6085858585858586,0.41666666666666663,0.4166666666666666
momentum_volrank,momentum,10,120,0.7,9.863568460352166,19.417628009921074,0.29479339617480027,0.4295583879635793,0.12786515347964864,2.482837985699282,10.022712104452095,109863.56846035217,21.0,19.047619047619047,1.2549059222141234,469.6937362072447,2.482837985699282,0.5079697919494883,-1.5393106130016967,11.064733328247689,-0.1046236333816764,-0.1484240446181556,-0.08488745971970571,-0.9392571047109111,6.808875607830404,98460.6893869983,14.0,21.428571428571427,0.8659816320944932,-109.95075807155217,-0.9392571047109111,-0.13911863642225492,0.73989898989899,0.48863636363636354,0.4886363636363635
momentum_volrank,momentum,10,120,0.8,14.797728377959357,15.7985364811159,0.4114896812721779,0.6048035539054514,0.2318824964183243,3.6634040789971234,9.945000844012402,114797.72837795936,16.0,25.0,1.4383112563935978,924.8580236224593,3.6634040789971234,0.9366518471914905,-5.385485325376867,10.636192075077567,-0.5935037200223721,-0.7918890153811546,-0.31135341074331774,-3.3116146798964463,5.42607736612508,94614.51467462313,11.0,18.181818181818183,0.4092030512530522,-489.58957503426035,-3.3116146798964463,-0.506335847205692,0.8863636363636364,0.22222222222222224,0.2222222222222222
momentum_volrank,momentum,10,180,0.5,4.232550429959301,20.762910886516327,0.14799480892946176,0.21067503992512385,0.05233532586622863,1.086633707177298,13.132182213676135,104232.5504299593,45.0,24.444444444444443,1.059919377239101,94.05667622131728,1.086633707177298,0.20385149525002141,-5.310858426470804,14.570689548857152,-0.3666855115449986,-0.5160029922708841,-0.2240956898784893,-3.2652287264564372,8.14922540334071,94689.1415735292,22.0,22.727272727272727,0.7307624820019684,-241.40265574867203,-3.2652287264564372,-0.36448916220902944,0.6957070707070706,0.27398989898989895,0.2739898989898989
momentum_volrank,momentum,10,180,0.6,-3.085759442580456,21.18007125459459,-0.02031910892830681,-0.028406540591580574,-0.03842506731915242,-0.8138456637822422,10.907649305929224,96914.24055741954,30.0,20.0,0.9410027856361227,-102.85864808601559,-0.8138456637822422,-0.1456916459575679,0.025731897748133635,10.62173335359935,0.0411156368024977,0.05960539840427605,0.001473656125053886,0.015652782415220834,7.843698336048183,100025.73189774813,18.0,27.77777777777778,1.0017676989272282,1.4295498748955424,0.015652782415220834,0.002422570487463231,0.5871212121212122,0.5833333333333333,0.5833333333333333
momentum_volrank,momentum,10,180,0.7,10.231405649466643,19.147827987762668,0.30350515114359655,0.44228589326175705,0.13433300239487309,2.5721852229367403,10.021907143605445,110231.40564946664,20.0,20.0,1.2669496478274207,511.5702824733312,2.5721852229367403,0.5343376625278601,-1.5393106130016967,11.064733328247689,-0.1046236333816764,-0.1484240446181556,-0.08488745971970571,-0.9392571047109111,6.808875607830404,98460.6893869983,14.0,21.428571428571427,0.8659816320944932,-109.95075807155217,-0.9392571047109111,-0.13911863642225492,0.773989898989899,0.48863636363636354,0.48863636363636354
momentum_volrank,momentum,10,180,0.8,18.148927594617852,13.340509806084933,0.48860811279615296,0.7212619596175387,0.3331204017349376,4.443995985951887,9.902129253535541,118148.92759461785,15.0,26.666666666666668,1.5968161743006424,1209.9285063078562,4.443995985951887,1.3604373339870177,-6.071120008094963,11.28377692296051,-0.6724810396940354,-0.894614928806778,-0.3313126822443481,-3.738458398192923,5.445145907825035,93928.87999190504,12.0,16.666666666666664,0.380577780446276,-505.9266673412473,-3.738458398192923,-0.5380397051045291,0.9425505050505049,0.17297979797979798,0.17297979797979796
momentum_volrank,momentum,20,80,0.5,-10.151522293319736,22.313949932731713,-0.27402086935639824,-0.3831752745513498,-0.12334192928436256,-2.7522456346578017,8.779210174035338,89848.47770668026,22.0,27.27272727272727,0.6225156111800331,-461.4328315145341,-2.7522456346578017,-0.45494062341821206,24.223299228308345,6.867568732979001,1.177478439070498,1.8749591217265777,2.0539400259091107,14.10557430134749,11.796888239777301,124223.29922830834,13.0,53.84615384615385,3.6231254739778906,1863.3307098698713,14.10557430134749,3.5272015716398673,0.4671717171717172,0.9457070707070706,0.46717171717171724
momentum_volrank,momentum,20,80,0.6,-13.346061314757607,25.07605703455088,-0.40836652305237575,-0.5603113377522013,-0.14618701077567614,-3.665793819921359,8.301475688484263,86653.93868524239,20.0,25.0,0.49010448093384107,-667.3030657378797,-3.665793819921359,-0.5322232796156439,17.454919607568705,6.867568732978945,0.988660850265908,1.5884130707499526,1.4971950357085846,10.282089814403573,10.450345134293544,117454.9196075687,9.0,44.44444444444444,3.3815101368177207,1939.4355119520797,10.282089814403573,2.541644690609057,0.2582070707070707,0.86303827808762,0.2582070707070707
momentum_volrank,momentum,20,80,0.7,-12.514049301030697,18.901858408183468,-0.43269125189135116,-0.5946196104839929,-0.1812253184007456,-3.4254953083888595,7.419421619793881,87485.9506989693,16.0,25.0,0.33410110822016775,-782.1280813144172,-3.4254953083888595,-0.6620539118848123,4.381188123555287,8.254245704685225,0.39025449469104556,0.6105458606263546,0.32017565802945336,2.642808550034381,7.378387211777296,104381.18812355529,6.0,33.33333333333333,1.8394599405371972,730.1980205925461,2.642808550034381,0.5307799501374745,0.2619949494949495,0.5354692883961012,0.2619949494949495
momentum_volrank,momentum,20,80,0.8,-10.371948732427423,16.916163861475642,-0.38349349082397427,-0.5286955430871435,-0.16637951403929951,-2.8145031226814776,6.835529102692026,89628.05126757258,13.0,30.76923076923077,0.38131793962078503,-797.8422101867243,-2.8145031226814776,-0.6131383461026991,5.478750741696902,7.289543998391612,0.47840104016516577,0.7534154271831633,0.4524325997013926,3.298027341830001,7.343765572844864,105478.7507416969,5.0,40.0,2.314030929699907,1095.7501483393758,3.298027341830001,0.75159032484141,0.3743686868686869,0.5593464626431466,0.37436868686868685
momentum_volrank,momentum,20,120,0.5,-13.82813009280493,25.492870097867414,-0.42434164379789385,-0.582205050962271,-0.14928897615511466,-3.8058044761659637,8.326728694200227,86171.86990719507,21.0,23.809523809523807,0.4800021118633803,-658.4823853716633,-3.8058044761659637,-0.542431277440264,16.547053103717115,6.867568732978945,0.8944699769215531,1.4216064951971132,1.4215720842987445,9.762743997805767,11.101112723148605,116547.05310371712,12.0,50.0,2.9098892939945578,1378.9210919764269,9.762743997805767,2.4094484885540415,0.2171717171717172,0.8775252525252527,0.21717171717171724
momentum_volrank,momentum,20,120,0.6,-13.346061314757607,25.07605703455088,-0.40836652305237575,-0.5603113377522013,-0.14618701077567614,-3.665793819921359,8.301475688484263,86653.93868524239,20.0,25.0,0.49010448093384107,-667.3030657378797,-3.665793819921359,-0.5322232796156439,3.371741947378832,8.254245704685225,0.2836077382710064,0.4345915646815148,0.24687985647503236,2.0378069948823407,8.331822422713051,103371.74194737883,8.0,37.5,1.513284665444774,421.4677434223536,2.0378069948823407,0.4084857742319185,0.2582070707070707,0.5838621941249451,0.2582070707070707
momentum_volrank,momentum,20,120,0.7,-12.514049301030697,18.901858408183468,-0.43269125189135116,-0.5946196104839929,-0.1812253184007456,-3.4254953083888595,7.419421619793881,87485.9506989693,16.0,25.0,0.33410110822016775,-782.1280813144172,-3.4254953083888595,-0.6620539118848123,4.381188123555287,8.254245704685225,0.39025449469104556,0.6105458606263546,0.32017565802945336,2.642808550034381,7.378387211777296,104381.18812355529,6.0,33.33333333333333,1.8394599405371972,730.1980205925461,2.642808550034381,0.5307799501374745,0.2619949494949495,0.5354692883961012,0.2619949494949495
momentum_volrank,momentum,20,120,0.8,-10.371948732427423,16.916163861475642,-0.38349349082397427,-0.5286955430871435,-0.16637951403929951,-2.8145031226814776,6.835529102692026,89628.05126757258,13.0,30.76923076923077,0.38131793962078503,-797.8422101867243,-2.8145031226814776,-0.6131383461026991,5.478750741696902,7.289543998391612,0.47840104016516577,0.7534154271831633,0.4524325997013926,3.298027341830001,7.343765572844864,105478.7507416969,5.0,40.0,2.314030929699907,1095.7501483393758,3.298027341830001,0.75159032484141,0.3743686868686869,0.5593464626431466,0.37436868686868685
momentum_volrank,momentum,20,180,0.5,-7.062007978608512,16.533275070064178,-0.18764126010956414,-0.25957245999917744,-0.11439335768535783,-1.8912968488002613,8.327239201723472,92937.99202139149,21.0,28.57142857142857,0.7103205925347155,-336.2860942194533,-1.8912968488002613,-0.4271390845843526,16.547053103717115,6.867568732978945,0.8944699769215531,1.4216064951971132,1.4215720842987445,9.762743997805767,11.101112723148605,116547.05310371712,12.0,50.0,2.9098892939945578,1378.9210919764269,9.762743997805767,2.4094484885540415,0.5732323232323232,0.8775252525252527,0.5732323232323232
momentum_volrank,momentum,20,180,0.6,-17.472013073251524,19.500912548027483,-0.6483303967766564,-0.8457978947044655,-0.25041414093243375,-4.883304263112819,7.308822548902545,82527.98692674848,18.0,22.22222222222222,0.25786306161614536,-970.6673929584188,-4.883304263112819,-0.8959587419419928,18.94801899663106,6.867568732978945,1.0831117215369868,1.7526483513599314,1.6210703962729516,11.132812367401911,10.227499917763897,118948.01899663106,7.0,42.857142857142854,4.269796725865233,2706.85985666158,11.132812367401911,2.75905778789519,0.1710858585858586,0.7806714136473254,0.17108585858585856
momentum_volrank,momentum,20,180,0.7,-9.505772434026163,13.761071404735937,-0.34411742238372767,-0.4645275642124934,-0.18679555000447315,-2.570506901698477,6.8789474984274515,90494.22756597384,15.0,26.666666666666668,0.4059017409246993,-633.7181622684105,-2.570506901698477,-0.6907726989015337,4.381188123555287,8.254245704685225,0.39025449469104556,0.6105458606263546,0.32017565802945336,2.642808550034381,7.378387211777296,104381.18812355529,6.0,33.33333333333333,1.8394599405371972,730.1980205925461,2.642808550034381,0.5307799501374745,0.43497474747474746,0.5354692883961012,0.4349747474747474
momentum_volrank,momentum,20,180,0.8,-7.673548503149184,12.0150039151799,-0.2757395441197984,-0.37223088125252113,-0.17145359538568902,-2.060015619830724,6.7270968681653445,92326.45149685082,13.0,30.76923076923077,0.462066607700778,-590.2729617807063,-2.060015619830724,-0.638663837092415,5.478750741696902,7.289543998391612,0.47840104016516577,0.7534154271831633,0.4524325997013926,3.298027341830001,7.343765572844864,105478.7507416969,5.0,40.0,2.314030929699907,1095.7501483393758,3.298027341830001,0.75159032484141,0.4962121212121211,0.5593464626431466,0.4962121212121211
momentum_volrank,momentum,40,80,0.5,10.7345393218924,22.210121952002638,0.28312041722993736,0.4222819348295447,0.12129782922392421,2.694039579576546,11.871156437342991,110734.5393218924,23.0,30.434782608695656,1.320118454885837,466.71910095184444,2.694039579576546,0.48331744170925145,-4.634075133967198,7.3848595726945465,-0.4071737397048481,-0.582154008734853,-0.3852762819062774,-2.8452112385677353,6.561651648140584,95365.9248660328,12.0,33.33333333333333,0.5524264348967178,-386.17292783060145,-2.8452112385677353,-0.627510257757866,0.7512626262626263,0.30366161616161624,0.3036616161616163
momentum_volrank,momentum,40,80,0.6,1.5843396736176365,25.014293794041485,0.09071088589372193,0.13500559181584568,0.016417130440589876,0.4106629240960169,9.873195056163087,101584.33967361764,18.0,22.22222222222222,1.055401020037087,88.01887075653349,0.4106629240960169,0.06333737368971948,-4.784440551808991,5.9218167568794495,-0.7538257503609619,-0.9704722200976902,-0.496203830319657,-2.938428157214712,3.857560650481849,95215.55944819101,8.0,37.5,0.4117515455944659,-598.0550689761257,-2.938428157214712,-0.8079345829556185,0.5991161616161617,0.20497289793748075,0.20497289793748075
momentum_volrank,momentum,40,80,0.7,3.7486653283925113,24.646252738201348,0.14672125231060712,0.21943159365377873,0.03911649520245381,0.9640750269923171,9.803277476727837,103748.66532839251,15.0,20.0,1.1437311807741108,249.91102189283515,0.9640750269923171,0.1520987944176249,-1.8160209094562014,3.2997804485027094,-0.35415167641237344,-0.47144689412522284,-0.33599459815905647,-1.108708405807779,3.0193848971389428,98183.9790905438,5.0,40.0,0.5147885653197677,-363.2041818912422,-1.108708405807779,-0.5503459814365012,0.6426767676767676,0.3102520283615218,0.3102520283615219
momentum_volrank,momentum,40,80,0.8,-14.226586014833723,14.226586014833675,-1.1959778870789866,-1.3697218196520498,-0.275678832872751,-3.92196862833315,3.2993736328894183,85773.41398516628,7.0,0.0,0.0,-2032.3694306905309,-3.92196862833315,-1.0000000000000033,-2.130704633563451,3.2997804485027427,-0.48863917513980143,-0.6145220907930286,-0.39446299387452055,-1.3016412748450001,2.611398698390613,97869.29536643655,3.0,33.33333333333333,0.07912487610750417,-710.234877854484,-1.3016412748450001,-0.6457110304202957,0.12993583745415568,0.1687428081202784,0.12993583745415568
momentum_volrank,momentum,40,120,0.5,-5.079564280392209,22.21012195200268,-0.08246070417135508,-0.11530479690283038,-0.0607803685178874,-1.3499393970699436,10.187500749891578,94920.43571960779,22.0,27.27272727272727,0.8232834836966393,-230.88928547237242,-1.3499393970699436,-0.2287049252304617,-8.075771810772524,12.1728123365328,-0.7839843163759928,-1.0857278656707385,-0.4102187757247914,-4.993516173820122,6.2823577500344285,91924.22818922748,12.0,33.33333333333333,0.41543935711823615,-672.9809842310452,-4.993516173820122,-0.6634269540602117,0.5542929292929292,0.11489898989898989,0.11489898989898992
momentum_volrank,momentum,40,120,0.6,-11.397872927029137,25.014293794041407,-0.3698255339175349,-0.4964949469778725,-0.12415960801236801,-3.1057649121743913,7.722659577973288,88602.12707297086,16.0,18.75,0.5085316480231747,-712.3670579393198,-3.1057649121743913,-0.455654395877616,-6.1529107206418265,7.2739401708709295,-1.0421661113841978,-1.2679701824792329,-0.5209636981719733,-3.789458771698595,3.6428576396531644,93847.08927935817,7.0,28.57142857142857,0.23770096483725967,-878.9872458059776,-3.789458771698595,-0.845884153031894,0.32323232323232326,0.11197722577350001,0.1119772257735
