strategy,category,param_vwap_window,param_adx_window,param_adx_threshold,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
vwap_adx_trend,trend,50,14,20.0,0.5198674994065077,6.187101576936527,0.05246024748211594,0.0742162405045649,0.021864391500142966,0.13527721112929214,4.540137923222829,100519.86749940651,5.0,40.0,1.1543080362760887,103.97349988130134,0.13527721112929214,0.08402440026916677,5.149514453082301,4.4283402577588005,0.5502177043266376,0.850981647489754,0.7004345846286242,3.1017626690375,5.863223327081378,105149.5144530823,1.0,100.0,inf,5149.514453082299,3.1017626690375,1.162854287011922,0.30607204681525146,0.2636470520487822,0.26364705204878225
vwap_adx_trend,trend,50,14,25.0,-1.5056990600289284,2.107052290509348,-0.38792970304351604,-0.44321481356582554,-0.18735243911185073,-0.39476138596313826,1.0065056453215875,98494.30093997107,2.0,0.0,0.0,-752.8495300144646,-0.39476138596313826,-0.7145997594890957,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.10040746014668475,0.0,0.0
vwap_adx_trend,trend,50,20,15.0,-1.4501404065266252,7.502887098478361,-0.08732446017037719,-0.1262898618822101,-0.0506626477272392,-0.38011612600745703,3.6148513519453904,98549.85959347337,5.0,20.0,0.6691384154522223,-290.02808130532674,-0.38011612600745703,-0.19327765265463265,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.2612691378144509,0.0,0.0
vwap_adx_trend,trend,50,20,20.0,-2.522800327744073,3.1179436848894015,-0.5970489068255301,-0.6647808702752372,-0.21294641831064465,-0.6639549401914913,1.105479574000724,97477.19967225593,3.0,0.0,0.0,-840.9334425813562,-0.6639549401914913,-0.8091231217454015,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.09769982258528787,0.0,0.0
vwap_adx_trend,trend,50,20,25.0,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.0,0.0,0.0
vwap_adx_trend,trend,80,10,15.0,93.60266959379179,16.785437365404466,1.1191758185053928,1.7052529642226877,1.1197812800748395,18.79601853964865,16.625588663704484,193602.66959379177,14.0,50.0,5.9686034385753315,6685.90497098513,18.79601853964865,5.576421248737376,-6.749955359862943,9.503760167272834,-0.4883986001171418,-0.6863727567503325,-0.4379606635971487,-4.162273109526959,8.043607631237878,93250.04464013706,6.0,0.0,0.0,-1124.9925599771575,-4.162273109526959,-0.7102404986088666,0.837465564738292,0.20601501452048393,0.20601501452048399
vwap_adx_trend,trend,80,10,20.0,79.38329530236956,16.73694676609433,1.0647855918937887,1.5902542020830044,0.9832576086136141,16.456730252723272,15.427795792698126,179383.29530236957,12.0,50.0,5.91811627225711,6615.274608530798,16.456730252723272,4.742997418333436,-5.402536129965782,8.196132119966625,-0.4510824788402134,-0.6302902295872653,-0.40533936450278263,-3.3222149848881166,6.954914040469499,94597.46387003422,5.0,0.0,0.0,-1080.5072259931555,-3.3222149848881166,-0.6591567889449519,0.8002754820936641,0.2239007278522015,0.2239007278522015
vwap_adx_trend,trend,80,10,25.0,56.032082695346894,16.73694676609433,0.9116833605038362,1.3503250041931192,0.7348063448574126,12.298414677266866,13.763190302261567,156032.0826953469,6.0,50.0,6.07204111906532,9338.680449224485,12.298414677266866,3.347807905373551,-3.608575979049332,7.747489664851914,-0.4250215482537787,-0.6224825027436764,-0.28538219840627604,-2.210995632685342,4.97098479464698,96391.42402095067,2.0,0.0,0.0,-1804.2879895246688,-2.210995632685342,-0.4657735776557898,0.5862821897358059,0.1792255344557041,0.1792255344557041
vwap_adx_trend,trend,80,14,15.0,79.67243832355557,16.73694676609433,1.0700274151102414,1.600040309811773,0.986179912041124,16.50564068962388,15.385343265969508,179672.43832355557,11.0,54.54545454545454,6.010992248692856,7242.948938505047,16.50564068962388,4.76027315119122,-3.858408566528625,7.986594788493173,-0.38101588448158485,-0.5648757154447254,-0.2961536326300406,-2.3652590589564038,5.837085079356763,96141.59143347137,3.0,0.0,0.0,-1286.1361888428767,-2.3652590589564038,-0.48311059578078197,0.8343663911845728,0.2219379688486044,0.2219379688486044
vwap_adx_trend,trend,80,14,20.0,60.07011131382097,16.73694676609432,0.9634250887263848,1.4335262142960665,0.7796504139456207,13.048967474371253,13.707650072467468,160070.111313821,5.0,60.0,7.868927890767096,12014.022262764194,13.048967474371253,3.5890722575225555,-3.608575979049332,7.747489664851914,-0.4250215482537787,-0.6224825027436764,-0.28538219840627604,-2.210995632685342,4.97098479464698,96391.42402095067,2.0,0.0,0.0,-1804.2879895246688,-2.210995632685342,-0.4657735776557898,0.568558654982985,0.1792255344557041,0.1792255344557041
vwap_adx_trend,trend,80,14,25.0,37.23494878943273,10.951506632335928,0.9583528863253707,1.4876567060974635,0.7854899721848572,8.602298640015826,9.037043027520179,137234.94878943273,2.0,50.0,10.707926048530144,18617.474394716366,8.602298640015826,3.39998413364341,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.3719080003899443,0.0,0.0
vwap_adx_trend,trend,80,20,15.0,32.40319127314413,10.951506632335917,0.8103163733799492,1.2215938372986135,0.6932535016240938,7.592170320926361,9.599728324842687,132403.19127314413,4.0,50.0,5.103438823765259,8100.7978182860315,7.592170320926361,2.958788444456491,-1.146165140414174,5.3908113228948835,-0.12546628047495684,-0.19706814514849355,-0.12963241097283507,-0.6988238688865223,4.710787120437591,98853.83485958583,1.0,0.0,0.0,-1146.1651404141794,-0.6988238688865223,-0.2126145902280771,0.4793507665310333,0.16473179254337023,0.1647317925433702
vwap_adx_trend,trend,80,20,20.0,-3.835520440029563,5.682564284316327,-0.48088122638345693,-0.5194241195494936,-0.17852435625317203,-1.0144761307248396,2.0750096167752594,96164.47955997044,1.0,0.0,0.0,-3835.5204400295565,-1.0144761307248396,-0.6749629653315953,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.0566248065870371,0.0,0.0
vwap_adx_trend,trend,80,20,25.0,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,0.0,0.0,0.0
