strategy,category,param_fast_window,param_slow_window,param_er_window,param_er_floor,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
efficient_pullback,hybrid,10,50,15,0.2,18.894229702114302,21.75228413105025,0.3735152598950596,0.5459743810573731,0.21217855987902134,4.615368321005531,15.150213923531124,118894.2297021143,60.0,35.0,1.2531270625656963,314.90382836857066,4.615368321005531,0.8686089970268353,-0.5129605127673712,14.810562933806782,0.01910985227148223,0.028101250580528273,-0.021090703864450822,-0.3123651969027308,10.067101874049271,99487.03948723263,22.0,36.36363636363637,0.9777120959821756,-23.31638694397202,-0.3123651969027308,-0.03463477486034518,0.25940429940429943,0.4243607243607244,0.25940429940429943
efficient_pullback,hybrid,10,50,15,0.3,13.701438905847827,17.641296908943715,0.3197168323862229,0.4719399874543991,0.19297851867314744,3.404391344961133,13.18811080369507,113701.43890584783,47.0,38.297872340425535,1.2421802896859744,291.5199767201666,3.404391344961133,0.776668460180018,-4.875905607227178,17.320072282566635,-0.2777140756741239,-0.39998357727604644,-0.1729299267342146,-2.995158830855549,9.372336450280422,95124.09439277282,15.0,26.666666666666668,0.7694988874108596,-325.06037381514375,-2.995158830855549,-0.2815176246195565,0.24974617974617974,0.17707889707889712,0.17707889707889712
efficient_pullback,hybrid,10,50,15,0.4,4.1622942704778545,16.327433316974037,0.15390095746372026,0.22588299920612415,0.065464381709123,1.0688653269926407,10.455888146838253,104162.29427047785,27.0,29.629629629629626,1.1049672744292374,154.15904705473417,1.0688653269926407,0.254926429015069,-0.3555948414790619,12.19013994109066,0.01518185477929613,0.02276223908760446,-0.017757883411672434,-0.21647108384585945,8.293404714436416,99644.40515852094,11.0,36.36363636363637,0.9788286290333266,-32.326803770822835,-0.21647108384585945,-0.02917069395408816,0.16044548044548046,0.43939393939393945,0.16044548044548046
efficient_pullback,hybrid,10,50,20,0.2,37.221460787532195,19.686677949272568,0.665238111735358,0.985580857692276,0.43681903725256294,8.599515708502503,13.841065534449012,137221.4607875322,40.0,42.5,1.7018574100571928,930.5365196883049,8.599515708502503,1.890692827070275,-11.779156194838666,24.368681381195834,-0.6888132888052244,-0.9639090958198557,-0.3012338186774719,-7.340670948592232,10.299065747738219,88220.84380516133,19.0,21.052631578947366,0.6036117880494836,-619.955589202036,-7.340670948592232,-0.48337273611891396,0.4011266511266511,0.050954590954590956,0.05095459095459093
efficient_pullback,hybrid,10,50,20,0.3,31.08005391116018,19.62801859273767,0.6938583627840939,1.0618484930789795,0.3724680679486095,7.310810162896386,11.047316371992979,131080.05391116018,24.0,41.66666666666667,1.8600806415110354,1295.0022462983409,7.310810162896386,1.5834534578370403,1.2699645323581208,11.284788219797381,0.13346622177552403,0.2000631881506995,0.06829119026247085,0.7706516193898727,8.362082043293057,101269.96453235812,11.0,45.45454545454545,1.1072304165985276,115.45132112346687,0.7706516193898727,0.11253773731705202,0.39167961667961665,0.5597442897442897,0.3916796166796166
efficient_pullback,hybrid,10,50,20,0.4,34.70284329359865,16.556840031811994,0.8405563190030199,1.3162700692453273,0.4877908848938257,8.07627565016309,9.812089049779217,134702.84329359865,14.0,50.0,2.8058565899347223,2478.7745209713325,8.07627565016309,2.0959822784372664,-2.917653235746489,10.912887932268312,-0.2151466067048345,-0.31011194188908353,-0.1635851827404555,-1.7851867666262233,7.178269707123321,97082.34676425351,8.0,50.0,0.7408587687955674,-364.7066544683114,-1.7851867666262233,-0.26735848969174164,0.5452512302512303,0.2455837097385027,0.24558370973850266
efficient_pullback,hybrid,10,50,30,0.2,50.848498581831045,11.601177785673366,0.8550069472631,1.3199146608136867,0.9752104151114714,11.313589404148505,13.619066597169011,150848.49858183105,22.0,54.54545454545454,4.086936144348276,2311.29539008323,11.313589404148505,4.383046232135615,3.994435508172188,13.276614402695252,0.27636348153715645,0.418529814591783,0.18161890553419294,2.4112841770170146,10.676294142992466,103994.43550817219,13.0,38.46153846153847,1.2678660733409408,307.2642698593975,2.4112841770170146,0.3008625080925215,0.6912017612017612,0.6131922831922831,0.6131922831922831
efficient_pullback,hybrid,10,50,30,0.3,15.039878129657518,14.099684807251379,0.40313450978844906,0.588695265437198,0.2638618110670722,3.7203683687162314,10.403807588211118,115039.87812965752,14.0,64.28571428571429,1.9591578787050787,1074.2770092612511,3.7203683687162314,1.06668186808847,-3.1699981197626035,12.613071752850225,-0.19676808482348435,-0.2893593636248444,-0.15385359331952264,-1.940566411972977,8.239625669916274,96830.0018802374,7.0,42.857142857142854,0.6291527470059218,-452.85687425180254,-1.940566411972977,-0.25132641610845247,0.363995078995079,0.20701872888777356,0.2070187288877736
efficient_pullback,hybrid,10,50,30,0.4,9.350888488915254,7.69215189161142,0.3165119451707401,0.47004185771443485,0.30653827008941925,2.357938934119619,8.50404200236374,109350.88848891525,9.0,44.44444444444444,2.7901744248173403,1038.9876098794707,2.357938934119619,1.2156401252441138,-8.282766149547243,10.835332882531823,-1.0932207137610068,-1.3774243846914231,-0.4728712477253868,-5.123717379682735,4.709307992266008,91717.23385045276,4.0,25.0,0.07237238995862771,-2070.6915373868105,-5.123717379682735,-0.7644219369485454,0.3623633576921694,0.05040421383605903,0.05040421383605903
efficient_pullback,hybrid,10,60,15,0.2,31.128306083452145,19.016527466485233,0.546460974205636,0.8162149886982296,0.38498656606254955,7.321107607756305,14.980516198165628,131128.30608345213,61.0,36.0655737704918,1.4123704419914822,510.30009972872335,7.321107607756305,1.6369080074326259,-1.2246696334767766,13.588501917830321,-0.024236637927861574,-0.03536630996649317,-0.05495854879546941,-0.7468043457084073,10.06933382803023,98775.33036652322,24.0,37.5,0.950130132019983,-51.027901394865694,-0.7468043457084073,-0.09012543405316896,0.3545791245791246,0.38540540540540547,0.35457912457912455
efficient_pullback,hybrid,10,60,15,0.3,13.294311218664967,16.045578197348785,0.31446147508799,0.46621391708763693,0.20614601095376808,3.307731938830205,13.054788590505856,113294.31121866497,48.0,37.5,1.2371376266579246,276.96481705551946,3.307731938830205,0.8285342575477641,-8.147156779136495,18.43460201479178,-0.5064434399897857,-0.7153462240852906,-0.273312379598784,-5.038404943619279,9.346842206812623,91852.8432208635,17.0,23.52941176470588,0.6545121503285928,-479.24451641979374,-5.038404943619279,-0.4419491547796519,0.24406630406630409,0.10162617162617163,0.10162617162617164
efficient_pullback,hybrid,10,60,15,0.4,-10.799935504382578,23.593286073637643,-0.24605351998381864,-0.34847504835581267,-0.12442981278489618,-2.93570816912323,10.055456059844595,89200.06449561742,27.0,25.925925925925924,0.7161059509804524,-399.99761127343027,-2.93570816912323,-0.4577546116583594,-3.62042882327587,11.56686864626696,-0.23942387228625345,-0.3473993920918222,-0.19178144939298544,-2.218310833919357,8.027549898552582,96379.57117672413,12.0,33.33333333333333,0.7885524254135643,-301.70240193965697,-2.218310833919357,-0.3129999080990957,0.04571613571613571,0.21850850850850853,0.045716135716135725
efficient_pullback,hybrid,10,60,20,0.2,43.45200278263064,17.17260505935918,0.7642599588685725,1.1552260987152305,0.5744068705525708,9.864062331381751,13.501132027419557,143452.00278263065,41.0,41.46341463414634,1.844584283731305,1059.8049459178196,9.864062331381751,2.5303093288661533,-8.876910697460726,20.189009178417894,-0.4884570688701437,-0.6957177678249724,-0.2723303627720202,-5.4980801935661905,10.459656977857312,91123.08930253927,20.0,25.0,0.6854382503866686,-443.84553487303697,-5.4980801935661905,-0.4396902601317437,0.48516446516446526,0.10578396578396577,0.10578396578396579
efficient_pullback,hybrid,10,60,20,0.3,34.29901287440979,17.03505165260094,0.757911496565332,1.1765221902794798,0.4691332393984784,7.991708965105082,10.931169092040111,134299.0128744098,24.0,41.66666666666667,1.9927875676252966,1429.1255364337399,7.991708965105082,2.0134375623788,-0.936453636157923,11.338492881043527,-0.02840732417838483,-0.041925982648411915,-0.05033519481481824,-0.5707252480737557,8.239401981426479,99063.54636384208,12.0,41.66666666666667,0.9296658877160533,-78.03780301315965,-0.5707252480737557,-0.08259066226725341,0.45875291375291377,0.41703885703885696,0.41703885703885696
efficient_pullback,hybrid,10,60,20,0.4,34.70284329359865,16.556840031811994,0.8405563190030199,1.3162700692453273,0.4877908848938257,8.07627565016309,9.812089049779217,134702.84329359865,14.0,50.0,2.8058565899347223,2478.7745209713325,8.07627565016309,2.0959822784372664,-4.97530956237427,10.912887932268367,-0.4062598900093643,-0.5729831743022904,-0.28011263495917427,-3.056837793721867,7.033988655994554,95024.69043762573,9.0,44.44444444444444,0.6079494941804978,-552.8121735971415,-3.056837793721867,-0.4559113585014243,0.5452512302512303,0.16663727021531016,0.16663727021531016
efficient_pullback,hybrid,10,60,30,0.2,52.65812396317337,11.601177785673366,0.8795392679808601,1.3601403136033081,1.0050877509031804,11.660201688430384,13.58796301973694,152658.12396317336,22.0,54.54545454545454,4.451254922838642,2393.551089235153,11.660201688430384,4.539032582381629,5.222931671652098,8.635776523126971,0.343791332694336,0.5239386025451533,0.3642462302726849,3.1455490440263523,10.652923522691056,105222.9316716521,13.0,38.46153846153847,1.4445630350012313,401.7639747424679,3.1455490440263523,0.604801624690596,0.7144755244755244,0.7337637637637637,0.7144755244755243
efficient_pullback,hybrid,10,60,30,0.3,16.419932192423076,13.069197980405256,0.43429474924783923,0.6356644912881625,0.3093790921617867,4.043336606460435,10.36366286194811,116419.93219242308,14.0,64.28571428571429,2.1286923604404735,1172.8522994587922,4.043336606460435,1.256384073226345,0.36843837412897845,9.799326808580144,0.06863527508841274,0.10466231778282833,0.022855845772258285,0.22397190220886376,8.501791956330033,100368.43837412898,6.0,50.0,1.0733497469363265,61.40639568816141,0.22397190220886376,0.03759833520465705,0.4170745920745921,0.4280081863227824,0.4170745920745921
efficient_pullback,hybrid,10,60,30,0.4,9.350888488915254,7.69215189161142,0.3165119451707401,0.47004185771443485,0.30653827008941925,2.357938934119619,8.50404200236374,109350.88848891525,9.0,44.44444444444444,2.7901744248173403,1038.9876098794707,2.357938934119619,1.2156401252441138,-8.282766149547243,10.835332882531823,-1.0932207137610068,-1.3774243846914231,-0.4728712477253868,-5.123717379682735,4.709307992266008,91717.23385045276,4.0,25.0,0.07237238995862771,-2070.6915373868105,-5.123717379682735,-0.7644219369485454,0.3623633576921694,0.05040421383605903,0.05040421383605903
efficient_pullback,hybrid,10,100,15,0.2,49.872216146817316,14.984813901684735,0.7883132701776434,1.1856281550612564,0.7424393793277912,11.125315932509272,14.76376679673847,149872.2161468173,56.0,48.214285714285715,1.7757800191498194,890.575288336023,11.125315932509272,3.328183884967047,11.958140158385532,9.98204610242157,0.7285942425331469,1.1390827206851912,0.7125798372025909,7.11300478661232,10.133799734579078,111958.14015838553,21.0,52.38095238095239,1.7231214096620169,569.4352456374056,7.11300478661232,1.197964829623916,0.5504506604506605,0.8257293657293655,0.5504506604506605
efficient_pullback,hybrid,10,100,15,0.3,16.621712448539924,14.07063856537858,0.3772800631526262,0.5534939215307552,0.2906990216591989,4.090320865075747,12.794260351141762,116621.71244853993,48.0,45.83333333333333,1.318422731133573,346.28567601124837,4.090320865075747,1.1813047695957717,0.16835950302387936,12.339840301823779,0.057068984473499645,0.08533012545022019,0.008297105445267534,0.10238495616199383,9.231480042166472,100168.35950302388,14.0,35.714285714285715,1.0096473856898025,12.025678787418428,0.10238495616199383,0.013643572275323248,0.3273374773374773,0.48550368550368556,0.3273374773374773
efficient_pullback,hybrid,10,100,15,0.4,-2.169181408019809,18.756761624577255,-0.009735076958929384,-0.01376990463998861,-0.030395922307622593,-0.5701290690832472,9.761644346705758,97830.81859198019,28.0,42.857142857142854,0.9353122664291226,-77.47076457213643,-0.5701290690832472,-0.11564797012601043,-1.0937935767964373,10.764268043543856,-0.04803884579365274,-0.07137137832544105,-0.06194788584977377,-0.6668236480178225,7.730187772063364,98906.20642320356,10.0,40.0,0.9262187055381637,-109.37935767964427,-0.6668236480178225,-0.10161337235117142,0.10734006734006735,0.41624806624806615,0.10734006734006735
