strategy,category,param_bb_window,param_squeeze_lookback,param_squeeze_quantile,param_atr_window,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
squeeze_breakout,momentum,20,120,0.35,10,8.807349118712184,18.31720384224119,0.26265355942097257,0.387910660891467,0.12147313850054244,2.2250482392712323,10.45862207844473,108807.34911871218,15.0,40.0,1.322360569079359,587.1566079141442,2.2250482392712323,0.4808238852701748,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.4877946127946128,0.1075828707279838,0.10758287072798378
squeeze_breakout,momentum,20,120,0.35,14,5.365642398744472,18.317203842241213,0.17835272061575816,0.25732329914070506,0.07490154448703336,1.3719868584676886,11.084990455933195,105365.64239874447,16.0,37.5,1.181147271869971,335.3526499215277,1.3719868584676886,0.2929291198021606,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.31228956228956234,0.1075828707279838,0.10758287072798378
squeeze_breakout,momentum,20,180,0.15,10,15.704390087066727,13.921045785108054,0.47176244700299824,0.7151184804381665,0.27844436596937966,3.8762367672651177,8.899475187589426,115704.39008706673,11.0,36.36363636363637,1.8280100635306424,1427.6718260969756,3.8762367672651177,1.128104190553442,-2.2434173643692046,2.722262438094214,-0.4876874406051514,-0.5734441769354696,-0.5035534449403049,-1.3708046287339348,2.7522736406121946,97756.5826356308,2.0,0.0,0.0,-1121.7086821845992,-1.3708046287339348,-0.8241003266164755,0.9124579124579124,0.18935053748861852,0.18935053748861846
squeeze_breakout,momentum,20,180,0.15,14,15.704390087066727,13.921045785108054,0.47176244700299824,0.7151184804381665,0.27844436596937966,3.8762367672651177,8.899475187589426,115704.39008706673,11.0,36.36363636363637,1.8280100635306424,1427.6718260969756,3.8762367672651177,1.128104190553442,-2.2434173643692046,2.722262438094214,-0.4876874406051514,-0.5734441769354696,-0.5035534449403049,-1.3708046287339348,2.7522736406121946,97756.5826356308,2.0,0.0,0.0,-1121.7086821845992,-1.3708046287339348,-0.8241003266164755,0.9124579124579124,0.18935053748861852,0.18935053748861846
squeeze_breakout,momentum,20,180,0.25,10,17.225715805048765,14.000736246354927,0.46414480456490603,0.7015079383944627,0.302170107213073,4.230603972623026,10.004207519428736,117225.71580504876,12.0,41.66666666666667,1.8983731233372096,1435.4763170873962,4.230603972623026,1.2303435692200442,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.9347643097643097,0.1075828707279838,0.10758287072798378
squeeze_breakout,momentum,20,180,0.25,14,17.225715805048765,14.000736246354927,0.46414480456490603,0.7015079383944627,0.302170107213073,4.230603972623026,10.004207519428736,117225.71580504876,12.0,41.66666666666667,1.8983731233372096,1435.4763170873962,4.230603972623026,1.2303435692200442,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.9347643097643097,0.1075828707279838,0.10758287072798378
squeeze_breakout,momentum,20,180,0.35,10,14.00818657341716,14.412881670042854,0.3724639864344784,0.5531952984694691,0.24124598636283348,3.477049854820291,10.71695524029639,114008.18657341716,16.0,43.75,1.5022852453386277,875.5116608385733,3.477049854820291,0.9719212919462974,-6.141838072152386,11.079454237936437,-0.5087925836938787,-0.6938899615770835,-0.341402505252485,-3.7825534336617617,7.085558977652603,93858.16192784761,7.0,14.285714285714285,0.40318987405860107,-877.4054388789103,-3.7825534336617617,-0.5543448206250556,0.7752525252525253,0.27959093479295294,0.2795909347929529
squeeze_breakout,momentum,20,180,0.35,14,14.00818657341716,14.412881670042854,0.3724639864344784,0.5531952984694691,0.24124598636283348,3.477049854820291,10.71695524029639,114008.18657341716,16.0,43.75,1.5022852453386277,875.5116608385733,3.477049854820291,0.9719212919462974,-6.141838072152386,11.079454237936437,-0.5087925836938787,-0.6938899615770835,-0.341402505252485,-3.7825534336617617,7.085558977652603,93858.16192784761,7.0,14.285714285714285,0.40318987405860107,-877.4054388789103,-3.7825534336617617,-0.5543448206250556,0.7752525252525253,0.27959093479295294,0.2795909347929529
squeeze_breakout,momentum,30,80,0.15,10,8.338530782481989,16.047105150387353,0.2753687406994898,0.42618698190144155,0.13148984766035995,2.1100314116142105,9.070332889258976,108338.53078248199,8.0,37.5,1.3237236024778614,1042.3163478102488,2.1100314116142105,0.5196283506798551,3.965508577284069,9.858975849027097,0.31448617100101806,0.4625579871853308,0.24281973535229306,2.3939539065054083,8.731591686365975,103965.50857728407,6.0,33.33333333333333,1.3718056126126008,660.9180962140081,2.3939539065054083,0.40222317591693796,0.5033035161476799,0.6080062239626963,0.5033035161476799
squeeze_breakout,momentum,30,80,0.15,14,8.338530782481989,16.047105150387353,0.2753687406994898,0.42618698190144155,0.13148984766035995,2.1100314116142105,9.070332889258976,108338.53078248199,8.0,37.5,1.3237236024778614,1042.3163478102488,2.1100314116142105,0.5196283506798551,2.6897483906181296,10.965095862970154,0.22937215112790618,0.33522019710140727,0.14844836504361922,1.6277505534044723,8.675929803940235,102689.74839061813,6.0,33.33333333333333,1.225247483677244,448.29139843635176,1.6277505534044723,0.24530094622351512,0.5033035161476799,0.5382403623390948,0.50330351614768
